"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"79167","1","Group portrait: Women’s Soccer: Winning Team (Sophomores)","82","15354","20130812_2_Series8eStork/data/originals/stork00748.tif",NULL,NULL,"1922/23",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00748.jpg","0"
"79168","1","West Hall 1922","82","14697","20130812_2_Series8eStork/data/originals/stork00110.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00110.jpg","0"
"79169","1","Baseball Portraits: 'Bud' Nelson","82","15285","20130812_2_Series8eStork/data/originals/stork00680.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00680.jpg","0"
"79170","1","Homecoming 1923 - Floats in front of Gridley Hall","82","15370","20130812_2_Series8eStork/data/originals/stork00764.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00764.jpg","0"
"79171","1","May Fete 1923 - Frances Emge - solo dance","82","15435","20130812_2_Series8eStork/data/originals/stork00829.tif",NULL,NULL,"1923-05",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00829.jpg","0"
"79172","1","May Fete 1925 - Elves","82","15446","20130812_2_Series8eStork/data/originals/stork00841.tif",NULL,NULL,"1925-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00841.jpg","0"
"79173","1","Baseball portraits: W. Zachariasen 1926","82","15237","20130812_2_Series8eStork/data/originals/stork00632.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00632.jpg","0"
"79174","1","Football Portraits: Willegally '28 - Fullback","82","15139","20130812_2_Series8eStork/data/originals/stork00535.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00535.jpg","0"
"79175","1","Student parade","82","15570","20130812_2_Series8eStork/data/originals/stork00953b.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00953b.jpg","0"
"79176","1","Homecoming 1923 'Exhibit' A.M.A. Entertainment Course","82","15363","20130812_2_Series8eStork/data/originals/stork00757.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00757.jpg","0"
"79177","1","Sprague '27 - Coach Dean - Anderson '27","82","15088","20130812_2_Series8eStork/data/originals/stork00486.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00486.jpg","0"
"79178","1","Track - Lescault, St. Thomas - 440 yd.","82","15063","20130812_2_Series8eStork/data/originals/stork00461.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00461.jpg","0"
"79179","1","Thanksgiving Day - Priscilla Procession, in front of the Chapel","82","15651","20130812_2_Series8eStork/data/originals/stork01034.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01034.jpg","0"
"79180","1","May Fete 1922","82","15421","20130812_2_Series8eStork/data/originals/stork00815.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00815.jpg","0"
"79181","1","Group portrait: Women’s Soccer - Mythical All College Team","82","15353","20130812_2_Series8eStork/data/originals/stork00747.tif",NULL,NULL,"1922/23",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00747.jpg","0"
"79182","1","Baseball squad, 1924","82","15059","20130812_2_Series8eStork/data/originals/stork00457.tif",NULL,NULL,"1924",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00457.jpg","0"
"79183","1","Herd - Carleton College","82","14864","20130812_2_Series8eStork/data/originals/stork00272.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00272.jpg","0"
"79184","1","Football Portraits: 'Chuck' O'Brien - quarterback","82","15151","20130812_2_Series8eStork/data/originals/stork00547.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00547.jpg","0"
"79185","1","Sales-Hill Gymnasium, viewed from the southeast","82","14716","20130812_2_Series8eStork/data/originals/stork00128.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00128.jpg","0"
"79186","1","A view of the campus from West Hall; Willis Hall to the left- the Chapel, Gridley and Nourse Halls in the distance","82","14808","20130812_2_Series8eStork/data/originals/stork00220.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00220.jpg","0"
"79187","1","Laboratory Chemical","82","14952","20130812_2_Series8eStork/data/originals/stork00355.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00355.jpg","0"
"79188","1","Tennis Courts, Women's","82","15344","20130812_2_Series8eStork/data/originals/stork00738.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00738.jpg","0"
"79189","1","Homecoming 1924 - Float of Nourse Hall","82","15390","20130812_2_Series8eStork/data/originals/stork00784.tif",NULL,NULL,"1924",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00784.jpg","0"
"79190","1","Tennis class - 1923","82","15336","20130812_2_Series8eStork/data/originals/stork00730.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00730.jpg","0"
"79191","1","Football game - Laird Field","82","15002","20130812_2_Series8eStork/data/originals/stork00404.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00404.jpg","0"
"79192","1","Basketball Portraits: Ercell Addington '28","82","15295","20130812_2_Series8eStork/data/originals/stork00690.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00690.jpg","0"
"79193","1","May Fete 1926","82","15491","20130812_2_Series8eStork/data/originals/stork00885.tif",NULL,NULL,"1926-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00885.jpg","0"
"79194","1","Football game - Laird Field","82","15017","20130812_2_Series8eStork/data/originals/stork00419.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00419.jpg","0"
"79195","1","Bernard Low '27, Football Capt. 1926-7","82","15262","20130812_2_Series8eStork/data/originals/stork00657.tif",NULL,NULL,"1926-7",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00657.jpg","0"
"79196","1","Carleton College Debate Team and Coach Cochran","82","15712","20130812_2_Series8eStork/data/originals/stork01095.tif",NULL,NULL,"1927",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01095.jpg","0"
"79197","1","Coaches Jackson, Hunt, Mendenhall","82","14971","20130812_2_Series8eStork/data/originals/stork00374.tif",NULL,NULL,"1921-Spr",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00374.jpg","0"
"79198","1","Part of the athletic field.","82","14804","20130812_2_Series8eStork/data/originals/stork00216.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00216.jpg","0"
"79199","1","Coach C. J. Hunt, 1927","82","15308","20130812_2_Series8eStork/data/originals/stork00702.tif",NULL,NULL,"1927",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00702.jpg","0"
"79200","1","Football Portraits: 'Bud' Sprague","82","15271","20130812_2_Series8eStork/data/originals/stork00666.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00666.jpg","0"
"79201","1","Field Hockey practice","82","15319","20130812_2_Series8eStork/data/originals/stork00713.tif",NULL,NULL,"1922-Fall",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00713.jpg","0"
"79202","1","Football game - Laird Field","82","14997","20130812_2_Series8eStork/data/originals/stork00399.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00399.jpg","0"
"79203","1","Football game - Laird Field","82","15031","20130812_2_Series8eStork/data/originals/stork00433.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00433.jpg","0"
"79204","1","Aerial view of campus, from the east","82","14606","20130812_2_Series8eStork/data/originals/stork00017.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00017.jpg","0"
"79205","1","Carleton College Band","82","15630","20130812_2_Series8eStork/data/originals/stork01013.tif",NULL,NULL,"1927",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01013.jpg","0"
"79206","1","Farm Houses","82","14863","20130812_2_Series8eStork/data/originals/stork00271.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00271.jpg","0"
"79207","1","Homecoming Game 1923 - The Carleton Goat","82","15368","20130812_2_Series8eStork/data/originals/stork00762.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00762.jpg","0"
"79208","1","Willis Hall - West Hall to right","82","14714","20130812_2_Series8eStork/data/originals/stork00126.tif",NULL,NULL,"1925-Oct",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00126.jpg","0"
"79209","1","May Queen 1925 - Marycarol Jones","82","15444","20130812_2_Series8eStork/data/originals/stork00839.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00839.jpg","0"
"79210","1","Lyman Lakes waterfall, with bridge in distance, viewed from the north","82","14629","20130812_2_Series8eStork/data/originals/stork00040.tif",NULL,NULL,"1916-1928",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00040.jpg","0"
"79211","1","Football Portraits: Clem Helming '26","82","15162","20130812_2_Series8eStork/data/originals/stork00558.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00558.jpg","0"
"79212","1","Football Portraits: Hanson","82","15272","20130812_2_Series8eStork/data/originals/stork00667.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00667.jpg","0"
"79213","1","May Fete 1921 - Alice Davis","82","15415","20130812_2_Series8eStork/data/originals/stork00809.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00809.jpg","0"
"79214","1","Basketball team 1922/23","82","15033","20130812_2_Series8eStork/data/originals/stork00434b.tif",NULL,NULL,"1922-23",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00434b.jpg","0"
"79215","1","Football game - Laird Field","82","14991","20130812_2_Series8eStork/data/originals/stork00393.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00393.jpg","0"
"79216","1","May Fete 1922","82","15427","20130812_2_Series8eStork/data/originals/stork00821.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00821.jpg","0"
"79217","1","Fall registration in Sayles-Hill gym.","82","15640","20130812_2_Series8eStork/data/originals/stork01023.tif",NULL,NULL,"1925",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01023.jpg","0"
"79218","1","Leighton","82","14733","20130812_2_Series8eStork/data/originals/stork00144.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00144.jpg","0"
"79219","1","May Fete - 1926; Dance of Joy, by Nourse","82","15470","20130812_2_Series8eStork/data/originals/stork00865.tif",NULL,NULL,"1926-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00865.jpg","0"
"79220","1","Football game - Laird Field","82","15020","20130812_2_Series8eStork/data/originals/stork00422.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00422.jpg","0"
"79221","1","Tug-of-War (annual affair between Freshmen and Sophomores)","82","15549","20130812_2_Series8eStork/data/originals/stork00933.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00933.jpg","0"
"79222","1","Original Willis Hall, viewed from the west (closeup)","82","15669","20130812_2_Series8eStork/data/originals/stork01052.tif",NULL,NULL,"1872-1879",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01052.jpg","0"
"79223","1","Beginning of the construction of South Hall","82","14698","20130812_2_Series8eStork/data/originals/stork00111.tif",NULL,NULL,"1922-Dec",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00111.jpg","0"
"79224","1","Williams Hall from the South","82","14821","20130812_2_Series8eStork/data/originals/stork00233.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00233.jpg","0"
"79225","1","Interior of the chapel during a meeting of the men students","82","14942","20130812_2_Series8eStork/data/originals/stork00346.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00346.jpg","0"
"79226","1","Aerial view of southern edge of campus and Northfield’s east side, from the southwest","82","14608","20130812_2_Series8eStork/data/originals/stork00019.tif",NULL,NULL,"1917-1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00019.jpg","0"
"79227","1","Leighton Hall of Chemistry","82","14866","20130812_2_Series8eStork/data/originals/stork00274.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00274.jpg","0"
"79228","1","Basketball portraits: Morley '27","82","15214","20130812_2_Series8eStork/data/originals/stork00609.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00609.jpg","0"
"79229","1","Goodsell Observatory","82","14757","20130812_2_Series8eStork/data/originals/stork00168.tif",NULL,NULL,"Circa 1909-1945",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00168.jpg","0"
"79230","1","Nourse Hall - winter","82","14786","20130812_2_Series8eStork/data/originals/stork00198.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00198.jpg","0"
"79231","1","Football Portraits: Simso '28 Halfback","82","15135","20130812_2_Series8eStork/data/originals/stork00532.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00532.jpg","0"
"79232","1","Commencement - graduating class members entering the Chapel","82","15453","20130812_2_Series8eStork/data/originals/stork00848.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00848.jpg","0"
"79233","1","May Fete 1926","82","15502","20130812_2_Series8eStork/data/originals/stork00896.tif",NULL,NULL,"1926-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00896.jpg","0"
"79234","1","Students waiting to register","82","15639","20130812_2_Series8eStork/data/originals/stork01022.tif",NULL,NULL,"1925-Fall",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01022.jpg","0"
"79235","1","Old Pancake Hall","82","15636","20130812_2_Series8eStork/data/originals/stork01019.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01019.jpg","0"
"79236","1","Varsity Football Squad","82","15126","20130812_2_Series8eStork/data/originals/stork00523.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00523.jpg","0"
"79237","1","Football Portraits: Mauritz Akesson","82","15269","20130812_2_Series8eStork/data/originals/stork00664.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00664.jpg","0"
"79238","1","Beginning Construction of Bridge at  Lyman Lakes","82","14832","20130812_2_Series8eStork/data/originals/stork00242b.tif",NULL,NULL,"1926-Feb",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00242b.jpg","0"
"79239","1","Football Portraits: Ercoll Addington","82","15258","20130812_2_Series8eStork/data/originals/stork00653.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00653.jpg","0"
"79240","1","Basketball portraits: Addington '28","82","15215","20130812_2_Series8eStork/data/originals/stork00610.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00610.jpg","0"
"79241","1","Football game - Laird Field","82","15023","20130812_2_Series8eStork/data/originals/stork00425.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00425.jpg","0"
"79242","1","South Hall, dormitory for men","82","14841","20130812_2_Series8eStork/data/originals/stork00249.tif",NULL,NULL,"1926-Feb",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00249.jpg","0"
"79243","1","Botany excursion, Echo-pass","82","15580","20130812_2_Series8eStork/data/originals/stork00963.tif",NULL,NULL,"1923 - May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00963.jpg","0"
"79244","1","May Fete 1921","82","15409","20130812_2_Series8eStork/data/originals/stork00803.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00803.jpg","0"
"79245","1","Lyman Lakes and May Fete Island, viewed from the south","82","107119","20130812_2_Series8eStork/data/originals/stork00043.tif",NULL,NULL,"1923-Spring",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00043.jpg","0"
"79246","1","Homecoming 1926 - Benton Lodge Decoration","82","15516","20130812_2_Series8eStork/data/originals/stork00901.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00901.jpg","0"
"79247","1","Class of '27 planting a tree in the arboretum","82","15720","20130812_2_Series8eStork/data/originals/stork01103.tif",NULL,NULL,"1927 (?)",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01103.jpg","0"
"79248","1","Carleton College heating plant","82","14788","20130812_2_Series8eStork/data/originals/stork00200.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00200.jpg","0"
"79249","1","Football Portraits: Arnold Simso","82","15257","20130812_2_Series8eStork/data/originals/stork00652.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00652.jpg","0"
"79250","1","Girls' Glee Club","82","15618","20130812_2_Series8eStork/data/originals/stork01001.tif",NULL,NULL,"1925-26",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01001.jpg","0"
"79251","1","Track team","82","15111","20130812_2_Series8eStork/data/originals/stork00508.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00508.jpg","0"
"79252","1","Gymnasium set for College dance","82","15529","20130812_2_Series8eStork/data/originals/stork00914.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00914.jpg","0"
"79253","1","May Fete 1922","82","15424","20130812_2_Series8eStork/data/originals/stork00818.tif",NULL,NULL,"1922",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00818.jpg","0"
"79254","1","Dynamo Laboratory - Laird Hall - Prof. Hake in background","82","14930","20130812_2_Series8eStork/data/originals/stork00336.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00336.jpg","0"
"79255","1","The entrance to the Chapel","82","14813","20130812_2_Series8eStork/data/originals/stork00225.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00225.jpg","0"
"79256","1","Football Portraits: 'Bud' Nelson","82","15245","20130812_2_Series8eStork/data/originals/stork00640.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00640.jpg","0"
"79257","1","Lincoln Lodge","82","14910","20130812_2_Series8eStork/data/originals/stork00317.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00317.jpg","0"
"79258","1","Carleton-St.Olaf Parade - on occasion of football game","82","15561","20130812_2_Series8eStork/data/originals/stork00945.tif",NULL,NULL,"1925-10-23",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00945.jpg","0"
"79259","1","Basketball team and subs 1921-22","82","15040","20130812_2_Series8eStork/data/originals/stork00441.tif",NULL,NULL,"1921-22",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00441.jpg","0"
"79260","1","Skinner Cottage","82","15675","20130812_2_Series8eStork/data/originals/stork01058.tif",NULL,NULL,"pre-1911",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01058.jpg","0"
"79261","1","Football Portraits: Ted Setterquist","82","15263","20130812_2_Series8eStork/data/originals/stork00658.tif",NULL,NULL,"1926",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00658.jpg","0"
"79262","1","Prof. E. S. Ender","82","15616","20130812_2_Series8eStork/data/originals/stork00999.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00999.jpg","0"
"79263","1","Ice hockey 1923-24","82","15046","20130812_2_Series8eStork/data/originals/stork00446b.tif",NULL,NULL,"1923-24",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00446b.jpg","0"
"79264","1","Basketball Portraits:Ted Setterquist '29","82","15291","20130812_2_Series8eStork/data/originals/stork00686.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00686.jpg","0"
"79265","1","Carleton Circus 1921","82","15539","20130812_2_Series8eStork/data/originals/stork00923.tif",NULL,NULL,"1921",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00923.jpg","0"
"79266","1","Freshman snake dance between halves of football game","82","15555","20130812_2_Series8eStork/data/originals/stork00939.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00939.jpg","0"
"79267","1","Students leaving Chapel","82","15571","20130812_2_Series8eStork/data/originals/stork00954.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00954.jpg","0"
"79268","1","May Fete 1923: Priests' awaiting brides and grooms of Venice","82","15429","20130812_2_Series8eStork/data/originals/stork00823.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00823.jpg","0"
"79269","1","Students and Skinner Chapel, viewed from the northeast","82","14669","20130812_2_Series8eStork/data/originals/stork00081.tif",NULL,NULL,"1923",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00081.jpg","0"
"79270","1","Baseball game - St. Olaf at Carleton","82","15104","20130812_2_Series8eStork/data/originals/stork00501.tif",NULL,NULL,"1926-5-7",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00501.jpg","0"
"79271","1","Carleton College Girls' Glee Club","82","15627","20130812_2_Series8eStork/data/originals/stork01010.tif",NULL,NULL,"1927",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01010.jpg","0"
"79272","1","Lyman Lakes waterfall, with bridge in distance, viewed from the north","82","14627","20130812_2_Series8eStork/data/originals/stork00038.tif",NULL,NULL,"1925-10",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00038.jpg","0"
"79273","1","May Fete 1926","82","15498","20130812_2_Series8eStork/data/originals/stork00892.tif",NULL,NULL,"1926-May",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00892.jpg","0"
"79274","1","Jodie Swenson 1926","82","15625","20130812_2_Series8eStork/data/originals/stork01008.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork01008.jpg","0"
"79275","1","Football Portraits: Willegalle '28 - Fullback","82","15138","20130812_2_Series8eStork/data/originals/stork00534.tif",NULL,NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00534.jpg","0"
"79276","1","Dean Lodge","82","14918","20130812_2_Series8eStork/data/originals/stork00325.tif",NULL,NULL,"1922-Spr",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00325.jpg","0"
"79277","1","Cast of a short play given by Miss Kentzler's Dramatic class","82","15588","20130812_2_Series8eStork/data/originals/stork00971.tif",NULL,NULL,"1923-24",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130812_2_Series8eStork/data/dips/stork00971.jpg","0"
